Date,Price,Vol.
2008-08-06,527.75,164290
2008-08-07,542.00,132530
2008-08-08,518.25,147160
2008-08-11,517.00,122310
2008-08-12,528.50,204430
2008-08-13,558.50,141890
2008-08-14,577.25,201140
2008-08-15,549.50,108310
2008-08-18,572.75,112150
2008-08-19,584.50,124840
2008-08-20,595.00,106330
2008-08-21,617.50,133780
2008-08-22,606.50,110020
2008-08-25,600.00,120230
2008-08-26,594.00,136800
2008-08-27,596.00,156520
2008-08-28,587.75,125290
2008-08-29,585.00,111550
2008-09-02,569.25,133740
2008-09-03,562.25,139590
2008-09-04,564.50,102520
2008-09-05,548.50,117860
2008-09-08,549.00,85480
2008-09-09,544.50,143490
2008-09-10,536.75,86930
2008-09-11,533.25,80680
2008-09-12,563.25,125790
2008-09-15,580.25,38220
2008-09-16,550.25,49560
2008-09-17,570.00,54270
2008-09-18,543.25,71690
2008-09-19,559.00,27840
2008-09-22,576.25,33580
2008-09-23,578.00,28780
2008-09-24,580.50,16380
2008-09-25,576.00,18980
2008-09-26,561.00,15610
2008-09-29,531.00,20740
2008-09-30,506.50,47380
2008-10-01,503.00,28060
2008-10-02,473.00,27960
2008-10-03,472.50,20240
2008-10-06,442.50,58200
2008-10-07,433.50,57790
2008-10-08,444.00,33040
2008-10-09,455.75,32980
2008-10-10,425.75,12240
2008-10-13,429.50,27170
2008-10-14,429.00,21740
2008-10-15,405.50,31880
2008-10-16,401.50,44000
2008-10-17,420.50,26490
2008-10-20,436.25,16920
2008-10-21,427.75,61410
2008-10-22,400.75,51250
2008-10-23,406.25,40760
2008-10-24,388.75,37420
2008-10-27,402.25,33670
2008-10-28,408.25,41430
2008-10-29,438.25,32140
2008-10-30,427.50,49650
2008-10-31,419.25,66660
2008-11-03,420.75,32680
2008-11-04,430.75,34130
2008-11-05,408.00,41320
2008-11-06,395.50,69090
2008-11-07,393.50,48400
2008-11-10,401.50,55290
2008-11-11,391.75,82220
2008-11-12,386.25,85340
2008-11-13,393.50,65130
2008-11-14,397.00,51760
2008-11-17,403.00,61840
2008-11-18,396.50,58060
2008-11-19,395.25,71780
2008-11-20,380.00,65280
2008-11-21,354.25,108170
2008-11-24,371.00,100510
2008-11-25,370.50,115860
2008-11-26,371.00,117530
2008-11-28,365.75,56990
2008-12-01,348.75,101300
2008-12-02,348.25,111260
2008-12-03,348.25,91570
2008-12-04,334.00,105380
2008-12-05,309.25,178020
2008-12-08,330.00,107250
2008-12-09,327.75,81320
2008-12-10,342.00,98830
2008-12-11,351.50,100860
2008-12-12,373.50,155700
2008-12-15,386.50,11740
2008-12-16,405.25,15450
2008-12-17,400.50,24490
2008-12-18,400.25,11300
2008-12-19,391.00,23400
2008-12-22,392.00,23520
2008-12-23,405.00,8370
2008-12-24,408.00,5470
2008-12-26,422.50,8210
2008-12-29,404.00,12360
2008-12-30,406.50,6810
2008-12-31,417.75,10810
2009-01-02,422.75,4480
2009-01-05,421.50,17590
2009-01-06,438.00,14930
2009-01-07,427.25,16460
2009-01-08,417.25,13180
2009-01-09,421.25,31100
2009-01-12,391.25,17530
2009-01-13,373.25,14940
2009-01-14,377.50,14530
2009-01-15,376.25,9920
2009-01-16,401.75,13590
2009-01-20,394.75,31310
2009-01-21,401.00,34270
2009-01-22,398.50,18000
2009-01-23,401.50,11820
2009-01-26,404.75,15580
2009-01-27,388.50,14800
2009-01-28,395.50,12330
2009-01-29,393.00,29650
2009-01-30,390.25,30670
2009-02-02,381.75,44140
2009-02-03,372.75,22070
2009-02-04,368.75,52410
2009-02-05,381.50,46480
2009-02-06,387.50,53550
2009-02-09,388.00,36740
2009-02-10,387.00,80000
2009-02-11,378.50,52630
2009-02-12,376.00,79480
2009-02-13,373.25,39300
2009-02-17,359.00,69170
2009-02-18,358.00,95680
2009-02-19,362.00,87400
2009-02-20,359.00,88700
2009-02-23,360.75,78970
2009-02-24,363.00,85980
2009-02-25,372.25,142460
2009-02-26,370.50,132520
2009-02-27,359.00,123610
2009-03-02,350.25,116410
2009-03-03,350.50,97330
2009-03-04,363.50,122180
2009-03-05,358.50,70660
2009-03-06,361.50,85150
2009-03-09,365.50,73570
2009-03-10,375.50,130400
2009-03-11,364.50,97760
2009-03-12,385.25,160140
2009-03-13,388.50,118180
2009-03-16,401.75,34930
2009-03-17,400.75,21930
2009-03-18,398.50,17110
2009-03-19,407.00,39360
2009-03-20,407.00,14620
2009-03-23,406.00,41120
2009-03-24,404.25,19010
2009-03-25,396.25,22710
2009-03-26,401.25,15780
2009-03-27,397.50,13580
2009-03-30,396.75,22610
2009-03-31,414.75,55590
2009-04-01,406.25,63640
2009-04-02,412.75,61560
2009-04-03,414.75,29310
2009-04-06,415.75,18830
2009-04-07,406.50,50870
2009-04-08,406.75,73950
2009-04-09,399.75,90670
2009-04-13,397.25,36870
2009-04-14,403.50,99870
2009-04-15,394.00,53680
2009-04-16,395.25,41560
2009-04-17,385.75,54260
2009-04-20,378.75,91740
2009-04-21,383.00,88420
2009-04-22,382.50,84810
2009-04-23,390.00,94510
2009-04-24,385.75,103150
2009-04-27,380.75,110200
2009-04-28,383.50,100820
2009-04-29,401.25,151570
2009-04-30,403.50,146710
2009-05-01,413.75,131880
2009-05-04,405.50,109020
2009-05-05,405.25,110510
2009-05-06,407.50,84170
2009-05-07,412.00,162680
2009-05-08,421.00,102390
2009-05-11,421.25,80470
2009-05-12,427.50,191450
2009-05-13,426.50,155760
2009-05-14,428.25,78980
2009-05-15,426.75,20280
2009-05-18,430.75,22690
2009-05-19,435.25,19420
2009-05-20,435.50,13140
2009-05-21,433.75,7490
2009-05-22,440.25,23750
2009-05-26,437.75,44480
2009-05-27,436.25,28750
2009-05-28,439.00,55950
2009-05-29,446.25,21220
2009-06-01,455.75,22010
2009-06-02,459.75,25810
2009-06-03,442.50,40400
2009-06-04,458.25,33670
2009-06-05,454.00,33240
2009-06-08,444.75,57620
2009-06-09,453.25,70590
2009-06-10,444.75,56590
2009-06-11,450.00,57910
2009-06-12,434.50,48570
2009-06-15,414.75,42510
2009-06-16,412.75,40930
2009-06-17,416.25,50680
2009-06-18,411.75,26940
2009-06-19,407.25,45980
2009-06-22,393.50,72210
2009-06-23,397.25,64200
2009-06-24,395.00,40040
2009-06-25,390.00,65300
2009-06-26,391.75,67850
2009-06-29,384.50,80190
2009-06-30,354.50,61150
2009-07-01,356.50,80920
2009-07-02,345.75,
2009-07-06,334.75,124560
2009-07-07,325.50,163100
2009-07-08,325.25,55820
2009-07-09,329.50,53060
2009-07-10,328.25,64200
2009-07-13,331.75,75120
2009-07-14,338.50,67020
2009-07-15,337.50,118340
2009-07-16,325.25,118330
2009-07-17,331.50,73320
2009-07-20,333.75,104440
2009-07-21,322.00,102840
2009-07-22,319.25,117010
2009-07-23,338.75,139260
2009-07-24,327.25,86640
2009-07-27,333.75,88880
2009-07-28,329.75,122190
2009-07-29,328.00,94240
2009-07-30,342.25,95550
2009-07-31,349.50,104640
2009-08-03,369.00,170120
2009-08-04,365.75,103190
2009-08-05,357.00,137010
2009-08-06,340.25,125330
2009-08-07,326.50,153740
2009-08-10,330.50,146440
2009-08-11,331.00,127430
2009-08-12,336.25,160520
2009-08-13,332.00,146340
2009-08-14,327.75,91930
2009-08-17,321.75,123950
2009-08-18,322.50,77790
2009-08-19,327.50,113030
2009-08-20,324.00,66260
2009-08-21,326.25,92780
2009-08-24,335.50,104310
2009-08-25,326.75,112870
2009-08-26,326.25,89010
2009-08-27,329.25,96710
2009-08-28,329.00,115190
2009-08-31,329.75,141940
2009-09-01,319.25,125280
2009-09-02,319.25,87620
2009-09-03,315.75,100030
2009-09-04,306.25,94900
2009-09-08,307.50,89750
2009-09-09,309.75,81310
2009-09-10,315.25,91190
2009-09-11,319.75,108290
2009-09-14,317.75,66070
2009-09-15,359.75,49970
2009-09-16,349.50,28240
2009-09-17,342.25,14370
2009-09-18,331.50,10080
2009-09-21,329.25,15800
2009-09-22,339.00,14690
2009-09-23,343.25,18490
2009-09-24,349.75,17280
2009-09-25,346.75,38440
2009-09-28,351.25,18250
2009-09-29,354.00,20040
2009-09-30,356.75,17770
2009-10-01,353.25,10830
2009-10-02,346.50,19600
2009-10-05,354.25,34110
2009-10-06,370.50,53650
2009-10-07,372.25,21300
2009-10-08,376.25,39520
2009-10-09,374.50,22450
2009-10-12,393.00,30410
2009-10-13,393.25,37240
2009-10-14,395.00,31120
2009-10-15,385.00,19490
2009-10-16,383.75,21180
2009-10-19,398.00,23170
2009-10-20,396.75,27270
2009-10-21,410.00,51810
2009-10-22,414.75,34560
2009-10-23,409.25,38200
2009-10-26,390.00,37680
2009-10-27,383.00,37640
2009-10-28,381.50,38020
2009-10-29,392.50,39350
2009-10-30,379.25,47080
2009-11-02,395.75,63190
2009-11-03,403.50,44110
2009-11-04,397.50,34470
2009-11-05,390.25,50570
2009-11-06,381.00,67600
2009-11-09,400.25,77970
2009-11-10,409.00,91990
2009-11-11,409.25,157470
2009-11-12,405.75,90210
2009-11-13,405.75,38260
2009-11-16,417.50,56470
2009-11-17,417.50,57820
2009-11-18,413.75,78410
2009-11-19,410.75,52870
2009-11-20,407.00,59060
2009-11-23,403.25,93720
2009-11-24,392.00,119680
2009-11-25,408.00,128770
2009-11-27,413.50,150840
2009-11-30,417.50,149890
2009-12-01,414.50,129410
2009-12-02,406.50,108660
2009-12-03,400.75,124780
2009-12-04,388.50,139290
2009-12-07,383.75,117830
2009-12-08,385.00,98680
2009-12-09,383.50,118430
2009-12-10,393.00,133720
2009-12-11,404.50,128330
2009-12-14,408.50,94620
2009-12-15,418.25,16940
2009-12-16,421.00,14150
2009-12-17,407.75,11910
2009-12-18,408.50,11810
2009-12-21,410.75,18440
2009-12-22,409.25,6450
2009-12-23,415.25,6220
2009-12-24,418.75,4900
2009-12-25,408.13,
2009-12-28,426.00,14570
2009-12-29,427.00,12000
2009-12-30,423.50,14080
2009-12-31,424.25,11640
2010-01-01,414.25,
2010-01-04,428.75,19410
2010-01-05,429.00,11090
2010-01-06,432.00,16910
2010-01-07,428.00,30450
2010-01-08,433.25,23890
2010-01-11,433.00,26040
2010-01-12,403.00,26630
2010-01-13,395.00,45300
2010-01-14,391.75,41420
2010-01-15,382.50,21770
2010-01-18,371.75,
2010-01-19,380.25,24620
2010-01-20,378.75,25780
2010-01-21,382.75,27930
2010-01-22,375.50,30650
2010-01-25,378.75,22740
2010-01-26,373.25,23810
2010-01-27,369.25,24770
2010-01-28,372.75,34360
2010-01-29,367.75,36040
2010-02-01,370.25,35240
2010-02-02,376.25,64610
2010-02-03,364.50,47570
2010-02-04,365.25,49870
2010-02-05,363.00,86500
2010-02-08,367.50,70790
2010-02-09,370.25,95130
2010-02-10,373.25,99210
2010-02-11,375.00,78190
2010-02-12,373.25,45880
2010-02-16,379.00,77250
2010-02-17,371.75,58000
2010-02-18,369.00,67470
2010-02-19,371.75,64610
2010-02-22,382.75,171930
2010-02-23,378.75,105820
2010-02-24,386.25,108960
2010-02-25,383.25,117130
2010-02-26,389.00,124050
2010-03-01,381.75,113720
2010-03-02,381.50,106470
2010-03-03,386.75,94110
2010-03-04,383.00,85480
2010-03-05,375.50,95050
2010-03-08,375.00,75160
2010-03-09,369.00,95710
2010-03-10,365.50,150360
2010-03-11,365.25,87480
2010-03-12,364.25,71320
2010-03-15,374.25,24820
2010-03-16,377.75,18060
2010-03-17,385.25,25200
2010-03-18,387.00,31840
2010-03-19,385.50,15050
2010-03-22,381.75,40570
2010-03-23,373.75,23530
2010-03-24,376.00,22050
2010-03-25,366.25,31530
2010-03-26,367.50,19410
2010-03-29,368.25,43480
2010-03-30,366.00,69040
2010-03-31,356.50,62050
2010-04-01,356.00,45720
2010-04-05,357.50,52780
2010-04-06,358.00,49400
2010-04-07,367.75,121490
2010-04-08,359.50,81600
2010-04-09,357.25,62170
2010-04-12,359.50,107740
2010-04-13,363.25,143750
2010-04-14,368.50,153080
2010-04-15,373.75,77430
2010-04-16,374.00,102590
2010-04-19,357.25,125280
2010-04-20,365.25,121530
2010-04-21,369.00,149130
2010-04-22,371.50,129320
2010-04-23,361.00,138730
2010-04-26,359.50,149680
2010-04-27,353.75,155260
2010-04-28,364.00,205900
2010-04-29,369.00,220140
2010-04-30,375.25,135020
2010-05-03,371.50,108120
2010-05-04,369.00,131920
2010-05-05,373.00,129570
2010-05-06,371.25,204340
2010-05-07,372.00,109890
2010-05-10,370.50,115540
2010-05-11,377.00,134150
2010-05-12,378.25,170940
2010-05-13,373.00,103450
2010-05-14,363.00,127490
2010-05-17,364.00,17330
2010-05-18,368.25,18720
2010-05-19,368.00,15510
2010-05-20,369.50,24410
2010-05-21,376.75,27950
2010-05-24,380.00,20600
2010-05-25,373.25,24190
2010-05-26,381.00,27020
2010-05-27,383.25,28300
2010-05-28,369.00,43610
2010-05-31,359.13,
2010-06-01,364.00,41990
2010-06-02,358.75,38140
2010-06-03,359.50,48610
2010-06-04,349.25,46070
2010-06-07,345.00,69800
2010-06-08,346.00,101930
2010-06-09,347.00,84110
2010-06-10,352.50,82100
2010-06-11,359.00,61330
2010-06-14,363.00,49580
2010-06-15,363.00,51530
2010-06-16,365.75,54420
2010-06-17,367.00,54820
2010-06-18,370.00,61180
2010-06-21,364.25,65560
2010-06-22,361.00,48210
2010-06-23,355.50,57550
2010-06-24,353.75,74990
2010-06-25,349.50,64730
2010-06-28,342.25,94330
2010-06-29,333.25,121250
2010-06-30,362.75,164650
2010-07-01,373.25,93230
2010-07-02,372.50,71770
2010-07-04,373.38,
2010-07-05,371.50,
2010-07-06,368.00,93660
2010-07-07,378.25,68140
2010-07-08,385.50,98400
2010-07-09,383.50,71390
2010-07-12,379.75,54030
2010-07-13,375.25,76450
2010-07-14,384.25,70640
2010-07-15,405.25,184100
2010-07-16,407.25,110070
2010-07-19,394.00,130660
2010-07-20,387.50,94840
2010-07-21,393.50,76750
2010-07-22,390.25,124090
2010-07-23,384.50,110390
2010-07-26,378.00,115600
2010-07-27,377.00,84280
2010-07-28,390.75,133920
2010-07-29,393.75,136280
2010-07-30,406.75,168490
2010-08-02,404.50,193560
2010-08-03,404.00,118230
2010-08-04,415.00,145180
2010-08-05,418.00,278970
2010-08-06,420.00,175340
2010-08-09,418.00,168090
2010-08-10,409.00,136250
2010-08-11,411.00,178750
2010-08-12,421.75,256850
2010-08-13,427.25,115110
2010-08-16,422.75,130570
2010-08-17,430.00,167640
2010-08-18,433.25,156760
2010-08-19,429.25,177230
2010-08-20,436.25,143550
2010-08-23,432.75,103650
2010-08-24,420.50,178780
2010-08-25,420.00,125050
2010-08-26,432.00,162300
2010-08-27,436.00,171860
2010-08-30,441.50,182670
2010-08-31,439.25,194770
2010-09-01,446.75,146540
2010-09-02,447.50,116780
2010-09-03,464.50,309730
2010-09-05,465.38,
2010-09-06,462.00,
2010-09-07,466.25,184010
2010-09-08,462.50,148500
2010-09-09,470.75,198490
2010-09-10,478.25,223400
2010-09-13,483.50,211040
2010-09-14,495.00,206320
2010-09-15,508.50,45130
2010-09-16,508.75,53800
2010-09-17,525.75,84490
2010-09-20,521.25,83000
2010-09-21,518.00,42210
2010-09-22,518.25,56790
2010-09-23,512.25,43120
2010-09-24,534.25,54020
2010-09-27,525.25,50120
2010-09-28,512.50,35280
2010-09-29,517.25,47270
2010-09-30,508.25,78020
2010-10-01,478.25,91070
2010-10-04,483.00,59960
2010-10-05,501.75,58830
2010-10-06,499.25,41000
2010-10-07,507.50,98320
2010-10-08,537.50,52270
2010-10-11,565.00,108980
2010-10-12,588.75,107060
2010-10-13,580.25,82860
2010-10-14,578.50,67340
2010-10-15,575.00,57680
2010-10-18,569.25,37400
2010-10-19,558.00,88900
2010-10-20,585.50,77310
2010-10-21,575.75,70530
2010-10-22,572.25,50380
2010-10-25,581.50,62460
2010-10-26,584.00,57750
2010-10-27,590.25,49970
2010-10-28,592.00,104750
2010-10-29,595.00,48340
2010-11-01,590.50,68430
2010-11-02,589.25,69080
2010-11-03,594.50,76740
2010-11-04,603.75,84500
2010-11-05,601.75,99340
2010-11-08,599.25,85830
2010-11-09,590.25,193360
2010-11-10,581.00,141180
2010-11-11,578.00,144860
2010-11-12,548.00,159520
2010-11-15,569.00,143610
2010-11-16,540.00,165020
2010-11-17,539.25,187240
2010-11-18,555.75,120400
2010-11-19,534.75,147120
2010-11-22,529.25,143580
2010-11-23,543.00,179310
2010-11-24,553.75,132900
2010-11-26,553.00,77880
2010-11-29,553.25,201670
2010-11-30,544.00,148350
2010-12-01,566.25,191340
2010-12-02,555.50,161990
2010-12-03,573.50,161340
2010-12-06,568.00,123400
2010-12-07,561.75,142670
2010-12-08,574.50,149130
2010-12-09,574.25,132500
2010-12-10,574.25,114370
2010-12-13,588.50,131660
2010-12-14,587.25,103100
2010-12-15,592.25,25910
2010-12-16,595.50,14800
2010-12-17,604.25,21730
2010-12-20,607.00,18670
2010-12-21,610.25,14260
2010-12-22,617.00,23450
2010-12-23,622.00,14370
2010-12-24,613.13,
2010-12-27,623.00,11250
2010-12-28,631.25,18550
2010-12-29,632.00,13240
2010-12-30,624.00,17750
2010-12-31,636.50,20180
2011-01-03,628.50,24680
2011-01-04,616.75,25220
2011-01-05,627.50,26280
2011-01-06,610.75,42710
2011-01-07,603.75,34140
2011-01-10,615.50,33360
2011-01-11,615.25,31440
2011-01-12,639.75,62710
2011-01-13,651.50,59490
2011-01-14,658.00,41640
2011-01-17,649.63,
2011-01-18,669.25,47230
2011-01-19,651.25,51100
2011-01-20,664.00,43370
2011-01-21,667.00,33280
2011-01-24,665.00,45060
2011-01-25,654.25,45190
2011-01-26,668.00,50640
2011-01-27,661.00,50330
2011-01-28,654.50,42290
2011-01-31,670.00,44470
2011-02-01,676.50,48780
2011-02-02,679.75,39460
2011-02-03,673.25,51950
2011-02-04,689.25,45160
2011-02-07,685.75,113540
2011-02-08,684.75,79950
2011-02-09,708.75,135330
2011-02-10,709.50,181320
2011-02-11,717.25,123280
2011-02-14,706.50,94030
2011-02-15,701.00,148720
2011-02-16,701.00,130450
2011-02-17,723.00,86130
2011-02-18,720.25,105580
2011-02-22,690.25,170200
2011-02-23,702.25,245720
2011-02-24,696.50,205090
2011-02-25,722.00,239010
2011-02-28,731.00,185930
2011-03-01,735.50,158840
2011-03-02,721.50,234960
2011-03-03,736.75,137570
2011-03-04,728.00,161460
2011-03-07,717.50,167840
2011-03-08,705.50,154360
2011-03-09,701.00,175910
2011-03-10,682.75,189670
2011-03-11,664.25,235470
2011-03-14,666.00,140720
2011-03-15,642.50,100120
2011-03-16,623.75,151610
2011-03-17,653.75,89020
2011-03-18,690.00,149650
2011-03-21,693.50,68210
2011-03-22,694.00,60450
2011-03-23,688.50,55130
2011-03-24,708.00,110000
2011-03-25,695.50,103620
2011-03-28,678.00,72980
2011-03-29,678.75,70320
2011-03-30,671.00,85340
2011-03-31,701.00,74210
2011-04-01,743.00,169600
2011-04-04,767.50,139210
2011-04-05,773.75,116200
2011-04-06,770.50,108620
2011-04-07,766.25,155740
2011-04-08,774.00,216150
2011-04-11,781.25,132060
2011-04-12,757.50,176740
2011-04-13,761.00,176920
2011-04-14,761.00,130180
2011-04-15,749.50,156790
2011-04-18,759.50,198750
2011-04-19,757.00,150970
2011-04-20,740.50,192340
2011-04-21,744.50,142800
2011-04-22,745.63,
2011-04-25,768.50,201190
2011-04-26,772.75,239990
2011-04-27,759.25,235960
2011-04-28,729.25,291920
2011-04-29,756.50,180200
2011-05-02,734.50,167830
2011-05-03,723.75,173910
2011-05-04,729.50,135620
2011-05-05,708.75,169040
2011-05-06,686.25,216830
2011-05-09,707.50,142440
2011-05-10,707.25,142840
2011-05-11,677.25,140450
2011-05-12,680.50,190250
2011-05-13,682.00,121020
2011-05-16,671.50,32530
2011-05-17,692.75,38640
2011-05-18,717.50,43110
2011-05-19,711.50,28670
2011-05-20,717.50,25500
2011-05-23,719.75,26720
2011-05-24,705.00,44630
2011-05-25,714.75,31400
2011-05-26,718.25,38570
2011-05-27,728.25,30250
2011-05-30,751.13,
2011-05-31,717.50,35680
2011-06-01,728.25,39620
2011-06-02,741.50,46510
2011-06-03,731.00,31580
2011-06-06,711.50,42570
2011-06-07,717.00,88590
2011-06-08,736.00,107940
2011-06-09,754.00,93950
2011-06-10,756.00,81860
2011-06-13,751.75,76440
2011-06-14,729.00,87750
2011-06-15,704.75,118170
2011-06-16,684.50,112390
2011-06-17,687.00,91790
2011-06-20,687.50,58710
2011-06-21,702.25,112560
2011-06-22,672.25,98700
2011-06-23,668.00,105490
2011-06-24,657.00,77470
2011-06-27,644.25,106150
2011-06-28,670.00,120860
2011-06-29,678.00,164670
2011-06-30,648.00,85940
2011-07-01,606.75,126730
2011-07-04,620.38,
2011-07-05,625.50,76870
2011-07-06,618.75,65540
2011-07-07,625.00,52540
2011-07-08,642.25,59450
2011-07-11,643.00,52290
2011-07-12,664.00,80870
2011-07-13,686.75,82130
2011-07-14,690.75,61510
2011-07-15,685.00,172760
2011-07-18,677.00,125670
2011-07-19,687.25,173520
2011-07-20,677.75,140380
2011-07-21,673.00,144430
2011-07-22,685.50,123630
2011-07-25,674.50,123980
2011-07-26,686.75,129010
2011-07-27,691.50,141510
2011-07-28,686.25,136060
2011-07-29,668.75,157100
2011-08-01,685.75,146110
2011-08-02,715.75,230860
2011-08-03,713.00,182280
2011-08-04,701.50,216160
2011-08-05,703.00,211890
2011-08-08,686.00,200020
2011-08-09,688.50,225020
2011-08-10,688.50,185210
2011-08-11,714.00,215470
2011-08-12,714.50,189630
2011-08-15,720.00,111850
2011-08-16,727.50,163950
2011-08-17,725.50,133030
2011-08-18,713.00,137940
2011-08-19,725.25,127920
2011-08-22,734.50,123200
2011-08-23,743.50,156990
2011-08-24,743.00,144130
2011-08-25,743.50,150910
2011-08-26,767.00,229980
2011-08-29,770.00,180290
2011-08-30,775.25,205250
2011-08-31,767.50,157340
2011-09-01,738.50,194120
2011-09-02,760.00,171540
2011-09-05,749.63,
2011-09-06,755.75,150940
2011-09-07,748.00,145630
2011-09-08,734.00,192160
2011-09-09,736.50,156550
2011-09-12,745.50,188000
2011-09-13,723.00,227070
2011-09-14,724.25,145710
2011-09-15,714.75,33370
2011-09-16,705.50,43890
2011-09-19,705.00,49360
2011-09-20,703.00,31780
2011-09-21,698.75,23850
2011-09-22,663.00,32180
2011-09-23,652.00,35070
2011-09-26,661.25,29130
2011-09-27,665.75,45070
2011-09-28,644.00,41770
2011-09-29,645.75,33410
2011-09-30,605.75,59420
2011-10-03,606.00,57240
2011-10-04,600.75,52070
2011-10-05,618.25,31790
2011-10-06,618.25,37640
2011-10-07,612.75,17460
2011-10-10,617.50,41260
2011-10-11,657.50,55090
2011-10-12,652.75,56010
2011-10-13,649.75,35730
2011-10-14,651.50,53930
2011-10-17,651.25,39070
2011-10-18,652.75,79800
2011-10-19,648.50,51750
2011-10-20,659.25,45150
2011-10-21,660.00,54750
2011-10-24,662.25,33010
2011-10-25,662.25,40150
2011-10-26,649.50,61700
2011-10-27,663.50,47500
2011-10-28,667.00,66330
2011-10-31,659.00,39760
2011-11-01,665.25,87550
2011-11-02,656.00,67660
2011-11-03,663.75,54790
2011-11-04,666.25,71140
2011-11-07,665.25,113450
2011-11-08,671.00,130050
2011-11-09,665.00,189210
2011-11-10,654.75,137990
2011-11-11,647.75,113800
2011-11-14,643.25,128500
2011-11-15,654.75,117240
2011-11-16,652.00,108880
2011-11-17,623.25,125410
2011-11-18,618.00,128190
2011-11-21,605.00,114490
2011-11-22,605.75,129570
2011-11-23,595.50,152600
2011-11-25,590.00,100720
2011-11-28,598.50,179180
2011-11-29,605.50,210650
2011-11-30,608.00,162670
2011-12-01,601.50,132330
2011-12-02,595.25,138260
2011-12-05,591.00,124210
2011-12-06,596.50,168420
2011-12-07,592.75,105880
2011-12-08,600.25,132960
2011-12-09,594.25,155740
2011-12-12,594.00,112130
2011-12-13,594.50,99800
2011-12-14,580.75,140090
2011-12-15,587.75,37960
2011-12-16,591.75,36860
2011-12-19,609.75,35790
2011-12-20,615.75,19390
2011-12-21,625.25,21690
2011-12-22,626.25,19810
2011-12-23,628.00,14520
2011-12-25,620.13,
2011-12-26,620.13,
2011-12-27,641.25,20450
2011-12-28,650.25,24430
2011-12-29,646.25,22250
2011-12-30,654.75,17910
2012-01-02,647.13,
2012-01-03,667.00,42770
2012-01-04,666.75,42600
2012-01-05,651.50,60270
2012-01-06,650.75,47180
2012-01-09,659.50,36630
2012-01-10,659.25,37140
2012-01-11,658.25,69010
2012-01-12,618.25,52990
2012-01-13,606.50,34620
2012-01-17,610.75,48160
2012-01-18,600.25,64790
2012-01-19,612.00,79570
2012-01-20,616.75,36630
2012-01-23,625.75,35850
2012-01-24,635.25,58920
2012-01-25,640.25,60450
2012-01-26,640.00,50340
2012-01-27,647.50,30230
2012-01-30,637.75,40680
2012-01-31,645.25,79860
2012-02-01,648.25,48610
2012-02-02,649.50,61940
2012-02-03,650.75,43600
2012-02-06,651.25,58870
2012-02-07,648.50,77140
2012-02-08,648.00,109170
2012-02-09,641.50,100240
2012-02-10,635.50,72210
2012-02-13,643.00,131690
2012-02-14,638.00,114300
2012-02-15,631.00,91910
2012-02-16,639.75,101240
2012-02-17,645.25,94030
2012-02-21,633.50,122610
2012-02-22,641.25,95300
2012-02-23,642.50,140210
2012-02-24,644.00,119940
2012-02-27,648.50,18400
2012-02-28,657.25,19030
2012-02-29,658.00,168400
2012-03-01,654.00,134440
2012-03-02,655.00,133150
2012-03-05,660.75,149430
2012-03-06,654.00,141540
2012-03-07,638.75,183510
2012-03-08,635.50,145890
2012-03-09,645.00,199910
2012-03-12,659.50,167690
2012-03-13,662.00,153850
2012-03-14,658.75,163820
2012-03-15,667.00,64880
2012-03-16,670.25,49050
2012-03-19,661.50,48990
2012-03-20,646.00,62560
2012-03-21,641.25,51690
2012-03-22,642.75,45750
2012-03-23,644.50,35030
2012-03-26,636.00,75360
2012-03-27,630.75,55700
2012-03-28,619.50,84360
2012-03-29,603.75,93440
2012-03-30,643.25,137730
2012-04-02,651.00,106550
2012-04-03,653.00,107060
2012-04-04,650.75,96530
2012-04-05,652.25,75180
2012-04-09,641.25,100670
2012-04-10,625.75,156370
2012-04-11,627.00,139440
2012-04-12,629.00,143470
2012-04-13,620.75,119400
2012-04-16,613.25,93470
2012-04-17,607.25,111600
2012-04-18,594.00,229520
2012-04-19,612.00,169810
2012-04-20,603.00,169990
2012-04-23,612.50,127140
2012-04-24,608.00,178800
2012-04-25,601.00,185320
2012-04-26,607.50,183960
2012-04-27,625.50,233040
2012-04-30,634.25,134370
2012-05-01,629.00,121570
2012-05-02,611.50,161260
2012-05-03,614.50,107790
2012-05-04,620.25,168580
2012-05-07,620.00,104060
2012-05-08,623.00,164010
2012-05-09,607.25,143620
2012-05-10,587.50,205190
2012-05-11,581.00,180930
2012-05-14,583.00,106880
2012-05-15,523.00,26900
2012-05-16,537.00,33510
2012-05-17,538.50,25740
2012-05-18,546.50,30520
2012-05-21,548.50,24950
2012-05-22,526.00,43510
2012-05-23,529.00,28640
2012-05-24,518.25,41350
2012-05-25,526.50,42640
2012-05-29,522.50,46040
2012-05-30,526.75,56200
2012-05-31,525.50,68630
2012-06-01,514.75,59070
2012-06-04,527.50,32850
2012-06-05,516.00,58810
2012-06-06,527.50,53950
2012-06-07,543.00,71810
2012-06-08,551.00,74590
2012-06-11,540.50,66160
2012-06-12,526.50,76000
2012-06-13,515.00,122000
2012-06-14,520.75,71520
2012-06-15,509.50,72400
2012-06-18,537.00,69930
2012-06-19,567.50,95150
2012-06-20,568.75,67990
2012-06-21,550.25,105770
2012-06-22,551.25,84940
2012-06-25,591.25,80120
2012-06-26,619.50,133910
2012-06-27,627.50,145200
2012-06-28,626.25,116500
2012-06-29,628.50,124860
